"TOA5","4954","CR300","4954","CR310-CELL200.Std.10.07","CPU:OULAD_AYAD_MTO.CR300","61340","DATA_1j"
"TIMESTAMP","RECORD","Batterie","Temperature","Temperature_Min","Temperature_Max","Humidite","Humidite_Min","Humidite_Max","Temp_rosee","Temp_rosee_Min","Temp_rosee_Max","Vitesse","Direction","Dir_Ecart_type","Rafale","Temps_Rafale","Dir_Rafale","Rayonnement","Durree_Insolation","Pluie","ET0"
"TS","RN","Volts","Deg C","Deg C","Deg C","%","%","%","Deg C","Deg C","Deg C","m/s","Deg","Deg","m/s","m/s","degrees","kJ/m^2","hr","mm","mm"
"","","Min","Avg","Min","Max","Avg","Min","Max","Avg","Min","Max","WVc","WVc","WVc","Max","TMx","Smp","Smp","Smp","Tot","Smp"
"2024-03-26 23:59:00",461,12.65,11.78,8.87,15.15,80,50.53,96.8,8.28,3.557,11.54,2.792,242.8,39.14,9.51,"2024-03-26 10:19:00",257,8150.886,6.267,2,1.438
"2024-03-27 23:59:00",462,12.65,13.58,6.29,20.66,57.13,26,86.4,4.245,-0.598,8.27,1.578,227.2,56.52,5.27,"2024-03-27 13:28:00",282,22078.73,10.75,0,3.915
"2024-03-28 23:59:00",463,12.7,15.51,7.338,23.21,62.48,30.21,96.5,7.306,4.025,10.89,1.197,206,59.83,4.87,"2024-03-28 09:13:00",173,21035.7,10.5,0,3.801
"2024-03-29 23:59:00",464,12.7,13.83,11.64,16.77,79.85,60.07,94.5,10.34,7.253,13.05,2.071,241.8,69.26,9.82,"2024-03-29 17:05:00",264,8560.911,7.65,3.2,1.5
"2024-03-30 23:59:00",465,12.65,16.65,12.22,22.36,58.54,40.48,73.79,8.32,6.023,12.18,4.2,229.5,31.27,12.66,"2024-03-30 13:17:00",267,16877.39,10.28,0,4.137
"2024-03-31 23:59:00",466,12.73,18.7,13.39,25.08,61.23,38.76,81.2,10.81,9.33,12.65,3.043,247.6,33.51,11.7,"2024-03-31 17:01:00",290,18507.68,9.43,0,4.227
"2024-04-01 23:59:00",467,12.7,15.45,11.79,20.6,81.7,59.36,97.5,12.17,9.8,14.29,1.129,335.2,88.4,7.24,"2024-04-01 00:13:00",257,10025.8,8.75,0.4,1.679
"2024-04-02 23:59:00",468,12.65,17.09,9.92,24.84,74.84,44.75,98.4,11.97,9.55,14.43,0.996,251.9,76.3,3.62,"2024-04-02 15:29:00",277,20337.19,10.72,0,3.686
"2024-04-03 23:59:00",469,12.68,18.87,12.16,27.94,72.55,31.56,97.8,12.88,8.8,16.36,1.041,241.6,90.7,4,"2024-04-03 15:02:00",34,17938.11,9.28,0,3.364
"2024-04-04 23:59:00",470,12.66,22.38,11.9,33.6,59.4,13.46,96.7,11.6,1.813,16.6,0.906,189.6,96.1,4.92,"2024-04-04 15:44:00",337,21409.15,10.62,0,4.495
"2024-04-05 23:59:00",471,12.7,25.97,15.06,35.34,39.24,12.45,82,8.46,0.829,15.9,1.117,113.1,78.56,4.63,"2024-04-05 18:35:00",79,21651.82,10.68,0,4.815
"2024-04-06 23:59:00",472,12.7,25.11,17.15,32.7,37.21,13.92,75.15,8.21,-0.961,15.15,1.256,245.4,82.7,6.73,"2024-04-06 01:11:00",147,13010.24,9.17,0,3.441
"2024-04-07 23:59:00",473,12.67,20.23,15.77,26.94,67.67,40.67,89.5,13.57,12.03,14.68,1.88,274.4,49.17,5.5,"2024-04-07 05:52:00",255,19699.3,10.13,0,3.927
"2024-04-08 23:59:00",474,12.72,18.51,14.45,23.45,69.54,51.82,84.2,12.66,10.08,14.59,1.465,283.1,69.5,4.33,"2024-04-08 09:24:00",258,11397.86,7.683,0,2.251
"2024-04-09 23:59:00",475,12.64,19.71,10.96,30.1,55.91,16.99,88.9,9.08,1.618,13.25,1.069,42.69,62.99,4.78,"2024-04-09 18:25:00",1,24039.61,11,0,4.786
"2024-04-10 23:59:00",476,12.67,22.31,9.7,34.44,42.08,8.77,82.3,6.334,-3.523,10.76,0.878,217.4,97.3,3.72,"2024-04-10 15:41:00",4,24808.86,11.17,0,4.996
"2024-04-11 23:59:00",477,12.66,24.29,12.51,34.83,33.57,9.39,65.2,4.992,-2.855,9.95,0.866,189.4,85.7,3.49,"2024-04-11 13:37:00",137,24968.7,11.23,0,5.225
"2024-04-12 23:59:00",478,12.65,23.72,13.43,34.38,30.76,10.87,57.84,3.726,-2.964,9.1,0.864,69.22,82.6,4.24,"2024-04-12 18:29:00",28,25035.85,11.23,0,5.335
"2024-04-13 23:59:00",479,12.65,22.68,10.08,33.23,25.46,6.64,55.16,-0.318,-9.12,6.92,1.351,221,72.72,6.44,"2024-04-13 15:23:00",261,25649.57,11.25,0,5.964
"2024-04-14 23:59:00",480,12.7,24.13,13.04,32.9,24.87,10.73,49.11,1.487,-2.378,7.652,1.087,316.8,95.2,4.07,"2024-04-14 17:53:00",236,25088.82,11.17,0,5.424
"2024-04-15 23:59:00",481,12.7,24.53,13.86,32.76,26.06,5.833,52.28,2.245,-10.87,8.8,1.274,219.6,96.3,5.96,"2024-04-15 15:11:00",268,25332.43,11.3,0,5.699
"2024-04-16 23:59:00",482,12.68,24.2,12.69,34.74,34.36,7.795,64.18,5.314,-5.582,10.32,0.928,221.9,94.6,4.16,"2024-04-16 13:40:00",37,25243.42,11.12,0,5.283
"2024-04-17 23:59:00",483,12.66,24.09,15.2,33.08,39.71,18.63,63.33,8.66,5.61,10.63,1.333,263.6,72.01,5.25,"2024-04-17 19:03:00",265,22776.52,11.15,0,5.194
"2024-04-18 23:59:00",484,12.69,22.2,12.59,31.87,42.14,10.09,75.95,6.693,-4.768,12.45,1.058,237,70.21,4.81,"2024-04-18 18:22:00",259,22226.65,10.82,0,4.773
"2024-04-19 23:59:00",485,12.64,19.94,13.12,26.16,46.27,33.52,73.21,7.819,3.64,11.98,1.835,246,38.93,6.97,"2024-04-19 15:32:00",255,17811.13,10.88,0,4.168
"2024-04-20 23:59:00",486,12.67,16.56,13.69,19.48,73.3,55.83,94.5,11.54,9.76,13.8,1.574,225.1,45,5.4,"2024-04-20 23:22:00",271,8096.199,8.33,0.1,1.701
"2024-04-21 23:59:00",487,12.72,18.23,11.45,26.02,60.96,31.82,87.1,9.83,7.236,12.65,1.353,354.9,95.5,4.94,"2024-04-21 20:04:00",84,22518.67,10.47,0,4.322
"2024-04-22 23:59:00",488,12.65,20.27,10.69,29.16,49.49,18.48,87.8,7.381,1.419,11.52,0.895,24.58,90.4,4.38,"2024-04-22 12:57:00",315,24998.85,11.27,0,4.895
"2024-04-23 23:59:00",489,12.69,21.68,12.35,29.83,38.63,17.47,63.07,5.854,2.02,9.72,0.99,324.2,84.6,4.56,"2024-04-23 21:38:00",8,20200.42,10.95,0,4.43
"2024-04-24 23:59:00",490,12.68,21.88,13.21,31.69,35.57,6.331,57.8,3.49,-10.16,9.68,1.074,276.4,86.8,4.62,"2024-04-24 14:48:00",310,24858.03,11.18,0,5.265
"2024-04-25 23:59:00",491,12.69,19.3,12,26.73,46.58,18.23,79.59,6.203,0.086,11.09,2.221,272.2,32.28,5.61,"2024-04-25 17:42:00",274,25823.47,11.5,0,5.401
"2024-04-26 23:59:00",492,12.69,17.49,10.55,24.79,55.68,23.42,88.9,7.314,1.925,10.12,1.903,266.7,40.08,6.13,"2024-04-26 13:43:00",258,25749.03,11.48,0,4.86
"2024-04-27 23:59:00",493,12.68,17.37,13.14,23.81,54.06,30.75,71.54,7.527,4.525,9.17,1.636,287.5,50.64,6.64,"2024-04-27 19:21:00",313,18358.85,9.73,0,3.838
"2024-04-28 23:59:00",494,12.71,15,11.74,18.75,63.92,41.48,94.6,7.96,5.011,11.21,1.794,251.3,74.76,8.42,"2024-04-28 15:56:00",156,9356.19,8.7,0,2.168
"2024-04-29 23:59:00",495,12.65,14.26,9.46,20.38,63.86,29.5,97.3,6.418,1.617,11.18,1.374,293.3,72.25,6.46,"2024-04-29 15:49:00",319,18886.64,10.9,0,3.494
"2024-04-30 23:59:00",496,12.69,15.26,5.724,23.12,47.61,21.19,85.6,2.861,-0.987,6.793,0.905,73.72,99.4,4.42,"2024-04-30 17:56:00",2,26021.84,11.65,0,4.588
"2024-05-01 23:59:00",497,12.69,17.51,9.41,26.25,54.04,21.47,81.7,6.84,2.243,10.48,1.316,269.4,68.77,5.54,"2024-05-01 17:32:00",269,25747.85,11.57,0,4.993
"2024-05-02 23:59:00",498,12.66,18.8,9.82,27.24,56.45,27.31,88.7,8.68,5.097,11.78,1.017,289,89.5,7.62,"2024-05-02 14:32:00",350,23721.49,11.72,0,4.675
"2024-05-03 23:59:00",499,12.69,21.14,10.22,31.96,41.7,14.16,75.75,5.315,-0.263,9.91,1.138,243.4,74.72,4.52,"2024-05-03 17:08:00",0,26502.18,11.73,0,5.5
"2024-05-04 23:59:00",500,12.69,23.2,11.09,34.11,37.76,12.38,73.71,6.071,0.636,9.78,1.123,257.9,83.4,5.25,"2024-05-04 19:07:00",336,26234.89,11.67,0,5.646
"2024-05-05 23:59:00",501,12.66,23.43,12.39,33.94,35.35,13.46,62.96,5.692,0.597,10.28,1.318,306.4,82.1,5.16,"2024-05-05 19:32:00",24,26119.04,11.65,0,5.735
"2024-05-06 23:59:00",502,12.7,22.86,15.14,31.87,51,21.36,80.6,10.79,6.429,13.33,1.411,277.9,67.59,4.82,"2024-05-06 01:50:00",262,22707.84,11.37,0,4.8
"2024-05-07 23:59:00",503,12.67,25.61,14.89,36.88,42.04,11.47,79.43,8.8,1.585,14.17,0.981,308.5,97.5,4.73,"2024-05-07 15:28:00",356,27040.02,11.8,0,5.839
"2024-05-08 23:59:00",504,12.64,26.23,14.8,35.9,38.27,14.49,70.3,9.21,4.314,13.33,1.216,254,80.1,5.12,"2024-05-08 16:41:00",248,25989.1,11.85,0,5.873
"2024-05-09 23:59:00",505,12.67,27.68,17.06,35.88,30.6,13.42,57.29,7.315,1.46,12.34,1.072,260.5,94.2,3.44,"2024-05-09 23:58:00",251,18132.75,10.9,0,4.514
"2024-05-10 23:59:00",506,12.74,26.27,21.83,30.74,34.8,20.55,60.34,9.16,3.314,14.33,1.753,252.2,55.97,6.77,"2024-05-10 12:54:00",246,12380.23,9.63,0,4.187
"2024-05-11 23:59:00",507,12.73,24.17,18.74,33.03,53.51,26.17,77.38,13.3,9.85,15.67,1.772,256.1,56.76,5.91,"2024-05-11 18:04:00",257,16276.49,9.97,0,4.085
"2024-05-12 23:59:00",508,12.71,23.17,15.47,31.9,55.19,27.2,87.7,12.34,9.01,14.79,1.968,263,40.59,5.84,"2024-05-12 03:41:00",259,25775.43,11.58,0,5.524
"2024-05-13 23:59:00",509,12.72,23.54,14.92,32.54,48.18,21.56,75.8,10.87,7.232,13.17,1.868,265,34.77,6.82,"2024-05-13 18:29:00",247,25647.77,11.78,0,5.829
"2024-05-14 23:59:00",510,12.68,21.26,14.24,31.7,58.86,23.18,87.1,11.67,7.515,13.33,2.108,275.9,48.15,5.64,"2024-05-14 10:07:00",253,26807.16,11.78,0,5.404
"2024-05-15 23:59:00",511,12.68,19.68,12.26,28.91,54.77,26.3,82,9.34,5.178,11.26,1.542,279.6,50.02,5.52,"2024-05-15 14:09:00",233,27082.16,11.95,0,5.266
"2024-05-16 23:59:00",512,12.67,20.17,11.34,30.12,47.68,18.58,75.48,7.282,2.366,10.05,1.368,282.1,59.11,4.46,"2024-05-16 18:43:00",246,27285.52,11.97,0,5.385
"2024-05-17 23:59:00",513,12.7,20.64,13.18,29.49,48.04,19.41,70.48,8.18,2.936,11.71,2.027,272.7,40.7,5.67,"2024-05-17 19:17:00",298,27022.84,11.93,0,5.706
"2024-05-18 23:59:00",514,12.68,19.31,14.73,25.68,60.53,39.11,82.1,10.99,8.02,12.44,1.633,263,35.79,4.75,"2024-05-18 17:33:00",257,18097.98,11.05,0,3.715
"2024-05-19 23:59:00",515,12.7,17.67,13.71,23.29,59.08,41.4,76.02,9.29,6.931,11.54,1.897,275.9,46.87,5.66,"2024-05-19 20:55:00",339,11395.71,9.83,0,2.688
"2024-05-20 23:59:00",516,12.69,19.03,11.15,27,47.49,22.39,75.04,6.508,2.981,8.57,1.272,282.6,74.57,6.4,"2024-05-20 21:32:00",332,27625.64,12.05,0,5.429
"2024-05-21 23:59:00",517,12.67,19.85,11.18,29.38,47.81,21.35,73.63,7.334,4.252,9.62,1.124,291.2,82.1,5.27,"2024-05-21 21:09:00",339,27494.88,12.03,0,5.392
"2024-05-22 23:59:00",518,12.7,21.29,12.15,31.61,47.23,21.43,75.3,8.33,4.606,10.84,1.32,260.7,71.51,5.32,"2024-05-22 16:47:00",189,25475.05,11.25,0,5.321
"2024-05-23 23:59:00",519,12.68,22.21,14.92,31.25,44.42,22.57,62.4,8.76,7.058,10.34,1.792,268.9,47.6,7.39,"2024-05-23 16:45:00",244,26933.31,11.92,0,5.866
"2024-05-24 23:59:00",520,12.67,20.9,13.63,28.6,53.87,26.53,88.6,10.19,7.266,12.22,2.196,276.3,43.72,6.23,"2024-05-24 09:18:00",260,26519.59,12.03,0,5.365
"2024-05-25 23:59:00",521,12.73,22,15.21,28.92,52.56,35.15,76.73,11.46,7.989,14.2,2.195,260.5,25.6,7.24,"2024-05-25 10:42:00",251,21599.69,11.5,0,4.825
"2024-05-26 23:59:00",522,12.72,24.55,16.28,34.44,51.56,28.4,76.64,13.1,11.24,14.68,1.797,273.1,41.65,6.5,"2024-05-26 19:19:00",264,25451.75,11.65,0,5.729
"2024-05-27 23:59:00",523,12.69,25.73,16.46,36.71,51.29,25.26,83.5,13.7,12.18,15.45,1.945,268.9,58.87,8.61,"2024-05-27 20:17:00",247,25469.04,11.77,0,5.99
"2024-05-28 23:59:00",524,12.71,27.44,17.19,38.24,44.71,18.26,75.27,12.79,9.24,15.62,1.449,262.7,70.27,5.99,"2024-05-28 23:52:00",255,25953.35,11.92,0,5.866
"2024-05-29 23:59:00",525,12.69,29.99,16.8,42.21,31.15,8.13,58.91,8.94,0.83,13.08,1.22,33.66,89.3,5.48,"2024-05-29 01:29:00",266,26102.52,11.77,0,6.078
"2024-05-30 23:59:00",526,12.69,29.77,21.99,39.22,38.8,13.59,68.54,12.47,4.791,17.42,1.829,355.6,92.6,6.36,"2024-05-30 01:23:00",273,22602.93,10.8,0,5.942
"2024-05-31 23:59:00",527,12.72,28.93,19.52,38.3,42.28,18.15,76.07,13.26,5.277,17.02,1.483,271.3,71.72,8.39,"2024-05-31 22:41:00",251,22341.81,11.25,0,5.412
"2024-06-01 23:59:00",528,12.72,27.34,18.51,37.47,47.08,18.45,76.04,13.82,7.025,16.16,1.813,286.1,72.86,8.23,"2024-06-01 22:02:00",249,25458.46,11.82,0,6.067
"2024-06-02 23:59:00",529,12.69,25.8,17.48,35.45,51.52,21.25,84.9,13.77,8.58,16.56,2.169,266.4,40.34,7.22,"2024-06-02 19:29:00",280,25546.27,11.6,0,6.165
"2024-06-03 23:59:00",530,12.7,23.3,16.81,30.89,60.16,33.07,86.2,14.43,12.27,15.84,1.902,277.5,32.48,6.07,"2024-06-03 15:11:00",257,24713.2,11.17,0,5.405
"2024-06-04 23:59:00",531,12.7,22.66,16.77,30.88,62.97,36.48,84.5,14.6,13.71,16.4,1.896,274.6,56.04,7.01,"2024-06-04 19:24:00",291,21925.72,9.78,0,4.777
